age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,month_of_birth
55,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,10520,0,40,United-States,86889,8
35,Federal-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,7298,0,40,United-States,91902,1
21,,Preschool,1,Married-civ-spouse,,Other-relative,White,Female,0,0,40,Mexico,19412,5
31,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,17079,5
70,,Bachelors,13,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,40,China,3807,2
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,51190,3
64,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,52335,8
47,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,61755,5
20,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,25140,1
38,Federal-gov,12th,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,51220,11
46,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,36349,12
23,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,46750,8
33,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,10137,6
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,5471,2
50,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,12477,4
47,Private,11th,7,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,4401,11
49,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,34764,9
54,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,20285,5
57,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,103845,5
39,Private,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,31474,8
57,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,70085,12
37,Private,HS-grad,9,Divorced,Tech-support,Own-child,White,Male,0,0,45,United-States,43697,5
53,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,15231,9
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,14494,3
36,State-gov,Assoc-voc,11,Married-spouse-absent,Protective-serv,Own-child,White,Female,0,0,40,Germany,20789,5
39,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,29016,3
26,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,Germany,33111,4
42,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,41384,2
43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,54581,10
39,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,12111,8
64,,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,30,United-States,28403,8
51,State-gov,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,24564,11
60,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,68764,12
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,37324,11
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,47803,2
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,19422,4
52,Private,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,26699,10
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,12899,1
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,9218,8
39,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,4358,4
30,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,6357,8
53,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,6011,7
60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia,45910,6
19,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,11288,1
62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,54132,10
39,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,2885,0,30,United-States,35074,1
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,14999,4
40,State-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,31888,3
37,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,52190,9
34,Self-emp-inc,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,46179,3
29,Private,HS-grad,9,Married-spouse-absent,Tech-support,Own-child,Black,Male,0,0,40,United-States,9258,12
69,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,39656,12
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,91708,3
54,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,41,United-States,84763,6
20,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,38,United-States,16690,10
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,36613,10
38,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,44945,4
39,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,31416,3
59,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,2580,0,15,El-Salvador,26207,10
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,52107,1
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,67905,6
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,59924,12
29,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,44136,8
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,51891,11
70,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,30842,12
40,Self-emp-not-inc,Prof-school,15,Divorced,Other-service,Not-in-family,White,Female,0,2339,35,United-States,22710,2
41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,29251,11
26,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,10211,9
36,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,44985,11
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,24353,6
44,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,87369,1
23,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,36218,6
72,State-gov,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,38377,7
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3908,0,45,United-States,11076,4
35,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,60,United-States,31701,11
25,Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,38360,4
59,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,50459,10
37,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,51283,6
51,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,74603,5
21,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Guatemala,10181,11
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,37684,4
65,State-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,22514,1
46,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,69119,10
29,State-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,139039,4
33,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,39045,12
47,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Female,0,0,23,United-States,17567,11
48,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,40,South,26875,6
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,57174,6
65,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,5991,4
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,70871,7
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,10705,6
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,33959,3
47,,10th,6,Married-civ-spouse,,Wife,White,Female,0,0,20,Cuba,43449,9
21,Private,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,18038,7
25,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,43343,4
41,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,15735,7
31,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,14819,1
32,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,12987,5
51,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,2105,0,24,United-States,27034,9
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,55630,7
28,Private,7th-8th,4,Separated,Other-service,Own-child,White,Male,0,0,60,Mexico,49494,10
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,,43065,4
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,44605,6
49,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,82481,9
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,35708,7
34,Private,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,23214,6
44,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,10017,10
23,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,20672,3
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,99383,6
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,35840,1
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,Nicaragua,26320,9
30,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,43751,6
21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,21097,12
48,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,42909,7
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,25023,1
24,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,16006,12
42,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,22001,12
28,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,10502,1
58,Federal-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,39773,9
47,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,14239,7
41,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,46912,6
30,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,21190,12
31,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,110370,8
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,76241,5
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,25179,5
40,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,13381,10
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,25294,9
38,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,67107,11
45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,54749,7
40,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,41532,12
23,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,49985,3
46,State-gov,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,7430,0,50,United-States,63172,3
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,94110,4
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,30392,11
46,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,105849,8
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,26807,10
38,Private,HS-grad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,4412,3
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,20544,11
36,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,46924,11
38,Private,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,0,45,United-States,7681,1
34,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,41107,12
39,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,,29525,10
53,,12th,8,Married-civ-spouse,,Wife,White,Female,0,0,40,Italy,16976,1
49,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,,64075,8
55,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,27020,8
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,35,United-States,129177,2
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,55858,8
46,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,36221,4
29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,58002,2
41,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,19418,12
36,Private,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,Iran,15881,2
37,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,20,Puerto-Rico,45030,8
24,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Philippines,32508,2
25,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States,44151,4
60,Self-emp-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Ireland,9065,9
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,20893,7
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,20518,3
71,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,41740,9
54,Private,10th,6,Separated,Transport-moving,Unmarried,Black,Male,0,0,45,United-States,56444,8
24,Self-emp-not-inc,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,22127,10
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,77853,7
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,122833,1
31,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,25913,12
51,Private,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,30,United-States,11611,11
57,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,32988,3
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,43226,9
41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,25332,7
49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,16298,9
26,Private,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,23043,12
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,24522,9
63,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1740,35,United-States,41263,2
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,42964,1
51,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Male,0,0,30,United-States,23159,11
31,Local-gov,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,20,United-States,7499,5
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,26686,9
